filepath,filename,genre
./data/music\hiphop\hiphop.00075.wav,hiphop.00075.wav,hiphop
./data/music\hiphop\hiphop.00076.wav,hiphop.00076.wav,hiphop
./data/music\hiphop\hiphop.00077.wav,hiphop.00077.wav,hiphop
./data/music\hiphop\hiphop.00078.wav,hiphop.00078.wav,hiphop
./data/music\hiphop\hiphop.00079.wav,hiphop.00079.wav,hiphop
./data/music\hiphop\hiphop.00080.wav,hiphop.00080.wav,hiphop
./data/music\hiphop\hiphop.00081.wav,hiphop.00081.wav,hiphop
./data/music\hiphop\hiphop.00082.wav,hiphop.00082.wav,hiphop
./data/music\hiphop\hiphop.00083.wav,hiphop.00083.wav,hiphop
./data/music\hiphop\hiphop.00084.wav,hiphop.00084.wav,hiphop
./data/music\hiphop\hiphop.00085.wav,hiphop.00085.wav,hiphop
./data/music\hiphop\hiphop.00086.wav,hiphop.00086.wav,hiphop
./data/music\hiphop\hiphop.00087.wav,hiphop.00087.wav,hiphop
./data/music\hiphop\hiphop.00088.wav,hiphop.00088.wav,hiphop
./data/music\hiphop\hiphop.00089.wav,hiphop.00089.wav,hiphop
./data/music\hiphop\hiphop.00090.wav,hiphop.00090.wav,hiphop
./data/music\hiphop\hiphop.00091.wav,hiphop.00091.wav,hiphop
./data/music\hiphop\hiphop.00092.wav,hiphop.00092.wav,hiphop
./data/music\hiphop\hiphop.00093.wav,hiphop.00093.wav,hiphop
./data/music\hiphop\hiphop.00094.wav,hiphop.00094.wav,hiphop
./data/music\hiphop\hiphop.00095.wav,hiphop.00095.wav,hiphop
./data/music\hiphop\hiphop.00096.wav,hiphop.00096.wav,hiphop
./data/music\hiphop\hiphop.00097.wav,hiphop.00097.wav,hiphop
./data/music\hiphop\hiphop.00098.wav,hiphop.00098.wav,hiphop
./data/music\hiphop\hiphop.00099.wav,hiphop.00099.wav,hiphop
./data/music\jazz\jazz.00000.wav,jazz.00000.wav,jazz
./data/music\jazz\jazz.00001.wav,jazz.00001.wav,jazz
./data/music\jazz\jazz.00002.wav,jazz.00002.wav,jazz
./data/music\jazz\jazz.00003.wav,jazz.00003.wav,jazz
./data/music\jazz\jazz.00004.wav,jazz.00004.wav,jazz
./data/music\jazz\jazz.00005.wav,jazz.00005.wav,jazz
./data/music\jazz\jazz.00006.wav,jazz.00006.wav,jazz
./data/music\jazz\jazz.00007.wav,jazz.00007.wav,jazz
./data/music\jazz\jazz.00008.wav,jazz.00008.wav,jazz
./data/music\jazz\jazz.00009.wav,jazz.00009.wav,jazz
./data/music\jazz\jazz.00010.wav,jazz.00010.wav,jazz
./data/music\jazz\jazz.00011.wav,jazz.00011.wav,jazz
./data/music\jazz\jazz.00012.wav,jazz.00012.wav,jazz
./data/music\jazz\jazz.00013.wav,jazz.00013.wav,jazz
./data/music\jazz\jazz.00014.wav,jazz.00014.wav,jazz
./data/music\jazz\jazz.00015.wav,jazz.00015.wav,jazz
./data/music\jazz\jazz.00016.wav,jazz.00016.wav,jazz
./data/music\jazz\jazz.00017.wav,jazz.00017.wav,jazz
./data/music\jazz\jazz.00018.wav,jazz.00018.wav,jazz
./data/music\jazz\jazz.00019.wav,jazz.00019.wav,jazz
./data/music\jazz\jazz.00020.wav,jazz.00020.wav,jazz
./data/music\jazz\jazz.00021.wav,jazz.00021.wav,jazz
./data/music\jazz\jazz.00022.wav,jazz.00022.wav,jazz
./data/music\jazz\jazz.00023.wav,jazz.00023.wav,jazz
./data/music\jazz\jazz.00024.wav,jazz.00024.wav,jazz
./data/music\jazz\jazz.00025.wav,jazz.00025.wav,jazz
./data/music\jazz\jazz.00026.wav,jazz.00026.wav,jazz
./data/music\jazz\jazz.00027.wav,jazz.00027.wav,jazz
./data/music\jazz\jazz.00028.wav,jazz.00028.wav,jazz
./data/music\jazz\jazz.00029.wav,jazz.00029.wav,jazz
./data/music\jazz\jazz.00030.wav,jazz.00030.wav,jazz
./data/music\jazz\jazz.00031.wav,jazz.00031.wav,jazz
./data/music\jazz\jazz.00032.wav,jazz.00032.wav,jazz
./data/music\jazz\jazz.00033.wav,jazz.00033.wav,jazz
./data/music\jazz\jazz.00034.wav,jazz.00034.wav,jazz
./data/music\jazz\jazz.00035.wav,jazz.00035.wav,jazz
./data/music\jazz\jazz.00036.wav,jazz.00036.wav,jazz
./data/music\jazz\jazz.00037.wav,jazz.00037.wav,jazz
./data/music\jazz\jazz.00038.wav,jazz.00038.wav,jazz
./data/music\jazz\jazz.00039.wav,jazz.00039.wav,jazz
./data/music\jazz\jazz.00040.wav,jazz.00040.wav,jazz
./data/music\jazz\jazz.00041.wav,jazz.00041.wav,jazz
./data/music\jazz\jazz.00042.wav,jazz.00042.wav,jazz
./data/music\jazz\jazz.00043.wav,jazz.00043.wav,jazz
./data/music\jazz\jazz.00044.wav,jazz.00044.wav,jazz
./data/music\jazz\jazz.00045.wav,jazz.00045.wav,jazz
./data/music\jazz\jazz.00046.wav,jazz.00046.wav,jazz
./data/music\jazz\jazz.00047.wav,jazz.00047.wav,jazz
./data/music\jazz\jazz.00048.wav,jazz.00048.wav,jazz
./data/music\jazz\jazz.00049.wav,jazz.00049.wav,jazz
./data/music\jazz\jazz.00050.wav,jazz.00050.wav,jazz
./data/music\jazz\jazz.00051.wav,jazz.00051.wav,jazz
./data/music\jazz\jazz.00052.wav,jazz.00052.wav,jazz
./data/music\jazz\jazz.00053.wav,jazz.00053.wav,jazz
./data/music\jazz\jazz.00054.wav,jazz.00054.wav,jazz
./data/music\jazz\jazz.00055.wav,jazz.00055.wav,jazz
./data/music\jazz\jazz.00056.wav,jazz.00056.wav,jazz
./data/music\jazz\jazz.00057.wav,jazz.00057.wav,jazz
./data/music\jazz\jazz.00058.wav,jazz.00058.wav,jazz
./data/music\jazz\jazz.00059.wav,jazz.00059.wav,jazz
./data/music\jazz\jazz.00060.wav,jazz.00060.wav,jazz
./data/music\jazz\jazz.00061.wav,jazz.00061.wav,jazz
./data/music\jazz\jazz.00062.wav,jazz.00062.wav,jazz
./data/music\jazz\jazz.00063.wav,jazz.00063.wav,jazz
./data/music\jazz\jazz.00064.wav,jazz.00064.wav,jazz
./data/music\jazz\jazz.00065.wav,jazz.00065.wav,jazz
./data/music\jazz\jazz.00066.wav,jazz.00066.wav,jazz
./data/music\jazz\jazz.00067.wav,jazz.00067.wav,jazz
./data/music\jazz\jazz.00068.wav,jazz.00068.wav,jazz
./data/music\jazz\jazz.00069.wav,jazz.00069.wav,jazz
./data/music\jazz\jazz.00070.wav,jazz.00070.wav,jazz
./data/music\jazz\jazz.00071.wav,jazz.00071.wav,jazz
./data/music\jazz\jazz.00072.wav,jazz.00072.wav,jazz
./data/music\jazz\jazz.00073.wav,jazz.00073.wav,jazz
./data/music\jazz\jazz.00074.wav,jazz.00074.wav,jazz
./data/music\jazz\jazz.00075.wav,jazz.00075.wav,jazz
./data/music\jazz\jazz.00076.wav,jazz.00076.wav,jazz
./data/music\jazz\jazz.00077.wav,jazz.00077.wav,jazz
./data/music\jazz\jazz.00078.wav,jazz.00078.wav,jazz
./data/music\jazz\jazz.00079.wav,jazz.00079.wav,jazz
./data/music\jazz\jazz.00080.wav,jazz.00080.wav,jazz
./data/music\jazz\jazz.00081.wav,jazz.00081.wav,jazz
./data/music\jazz\jazz.00082.wav,jazz.00082.wav,jazz
./data/music\jazz\jazz.00083.wav,jazz.00083.wav,jazz
./data/music\jazz\jazz.00084.wav,jazz.00084.wav,jazz
./data/music\jazz\jazz.00085.wav,jazz.00085.wav,jazz
./data/music\jazz\jazz.00086.wav,jazz.00086.wav,jazz
./data/music\jazz\jazz.00087.wav,jazz.00087.wav,jazz
./data/music\jazz\jazz.00088.wav,jazz.00088.wav,jazz
./data/music\jazz\jazz.00089.wav,jazz.00089.wav,jazz
./data/music\jazz\jazz.00090.wav,jazz.00090.wav,jazz
./data/music\jazz\jazz.00091.wav,jazz.00091.wav,jazz
./data/music\jazz\jazz.00092.wav,jazz.00092.wav,jazz
./data/music\jazz\jazz.00093.wav,jazz.00093.wav,jazz
./data/music\jazz\jazz.00094.wav,jazz.00094.wav,jazz
./data/music\jazz\jazz.00095.wav,jazz.00095.wav,jazz
./data/music\jazz\jazz.00096.wav,jazz.00096.wav,jazz
./data/music\jazz\jazz.00097.wav,jazz.00097.wav,jazz
./data/music\jazz\jazz.00098.wav,jazz.00098.wav,jazz
./data/music\jazz\jazz.00099.wav,jazz.00099.wav,jazz
./data/music\metal\metal.00000.wav,metal.00000.wav,metal
./data/music\metal\metal.00001.wav,metal.00001.wav,metal
./data/music\metal\metal.00002.wav,metal.00002.wav,metal
./data/music\metal\metal.00003.wav,metal.00003.wav,metal
./data/music\metal\metal.00004.wav,metal.00004.wav,metal
./data/music\metal\metal.00005.wav,metal.00005.wav,metal
./data/music\metal\metal.00006.wav,metal.00006.wav,metal
./data/music\metal\metal.00007.wav,metal.00007.wav,metal
./data/music\metal\metal.00008.wav,metal.00008.wav,metal
./data/music\metal\metal.00009.wav,metal.00009.wav,metal
./data/music\metal\metal.00010.wav,metal.00010.wav,metal
./data/music\metal\metal.00011.wav,metal.00011.wav,metal
./data/music\metal\metal.00012.wav,metal.00012.wav,metal
./data/music\metal\metal.00013.wav,metal.00013.wav,metal
./data/music\metal\metal.00014.wav,metal.00014.wav,metal
./data/music\metal\metal.00015.wav,metal.00015.wav,metal
./data/music\metal\metal.00016.wav,metal.00016.wav,metal
./data/music\metal\metal.00017.wav,metal.00017.wav,metal
./data/music\metal\metal.00018.wav,metal.00018.wav,metal
./data/music\metal\metal.00019.wav,metal.00019.wav,metal
./data/music\metal\metal.00020.wav,metal.00020.wav,metal
./data/music\metal\metal.00021.wav,metal.00021.wav,metal
./data/music\metal\metal.00022.wav,metal.00022.wav,metal
./data/music\metal\metal.00023.wav,metal.00023.wav,metal
./data/music\metal\metal.00024.wav,metal.00024.wav,metal
./data/music\metal\metal.00025.wav,metal.00025.wav,metal
./data/music\metal\metal.00026.wav,metal.00026.wav,metal
./data/music\metal\metal.00027.wav,metal.00027.wav,metal
./data/music\metal\metal.00028.wav,metal.00028.wav,metal
./data/music\metal\metal.00029.wav,metal.00029.wav,metal
./data/music\metal\metal.00030.wav,metal.00030.wav,metal
./data/music\metal\metal.00031.wav,metal.00031.wav,metal
./data/music\metal\metal.00032.wav,metal.00032.wav,metal
./data/music\metal\metal.00033.wav,metal.00033.wav,metal
./data/music\metal\metal.00034.wav,metal.00034.wav,metal
./data/music\metal\metal.00035.wav,metal.00035.wav,metal
./data/music\metal\metal.00036.wav,metal.00036.wav,metal
./data/music\metal\metal.00037.wav,metal.00037.wav,metal
./data/music\metal\metal.00038.wav,metal.00038.wav,metal
./data/music\metal\metal.00039.wav,metal.00039.wav,metal
./data/music\metal\metal.00040.wav,metal.00040.wav,metal
./data/music\metal\metal.00041.wav,metal.00041.wav,metal
./data/music\metal\metal.00042.wav,metal.00042.wav,metal
./data/music\metal\metal.00043.wav,metal.00043.wav,metal
./data/music\metal\metal.00044.wav,metal.00044.wav,metal
./data/music\metal\metal.00045.wav,metal.00045.wav,metal
./data/music\metal\metal.00046.wav,metal.00046.wav,metal
./data/music\metal\metal.00047.wav,metal.00047.wav,metal
./data/music\metal\metal.00048.wav,metal.00048.wav,metal
./data/music\metal\metal.00049.wav,metal.00049.wav,metal
./data/music\metal\metal.00050.wav,metal.00050.wav,metal
./data/music\metal\metal.00051.wav,metal.00051.wav,metal
./data/music\metal\metal.00052.wav,metal.00052.wav,metal
./data/music\metal\metal.00053.wav,metal.00053.wav,metal
./data/music\metal\metal.00054.wav,metal.00054.wav,metal
./data/music\metal\metal.00055.wav,metal.00055.wav,metal
./data/music\metal\metal.00056.wav,metal.00056.wav,metal
./data/music\metal\metal.00057.wav,metal.00057.wav,metal
./data/music\metal\metal.00058.wav,metal.00058.wav,metal
./data/music\metal\metal.00059.wav,metal.00059.wav,metal
./data/music\metal\metal.00060.wav,metal.00060.wav,metal
./data/music\metal\metal.00061.wav,metal.00061.wav,metal
./data/music\metal\metal.00062.wav,metal.00062.wav,metal
./data/music\metal\metal.00063.wav,metal.00063.wav,metal
./data/music\metal\metal.00064.wav,metal.00064.wav,metal
./data/music\metal\metal.00065.wav,metal.00065.wav,metal
./data/music\metal\metal.00066.wav,metal.00066.wav,metal
./data/music\metal\metal.00067.wav,metal.00067.wav,metal
./data/music\metal\metal.00068.wav,metal.00068.wav,metal
./data/music\metal\metal.00069.wav,metal.00069.wav,metal
./data/music\metal\metal.00070.wav,metal.00070.wav,metal
./data/music\metal\metal.00071.wav,metal.00071.wav,metal
./data/music\metal\metal.00072.wav,metal.00072.wav,metal
./data/music\metal\metal.00073.wav,metal.00073.wav,metal
./data/music\metal\metal.00074.wav,metal.00074.wav,metal
./data/music\metal\metal.00075.wav,metal.00075.wav,metal
./data/music\metal\metal.00076.wav,metal.00076.wav,metal
./data/music\metal\metal.00077.wav,metal.00077.wav,metal
./data/music\metal\metal.00078.wav,metal.00078.wav,metal
./data/music\metal\metal.00079.wav,metal.00079.wav,metal
./data/music\metal\metal.00080.wav,metal.00080.wav,metal
./data/music\metal\metal.00081.wav,metal.00081.wav,metal
./data/music\metal\metal.00082.wav,metal.00082.wav,metal
./data/music\metal\metal.00083.wav,metal.00083.wav,metal
./data/music\metal\metal.00084.wav,metal.00084.wav,metal
./data/music\metal\metal.00085.wav,metal.00085.wav,metal
./data/music\metal\metal.00086.wav,metal.00086.wav,metal
./data/music\metal\metal.00087.wav,metal.00087.wav,metal
./data/music\metal\metal.00088.wav,metal.00088.wav,metal
./data/music\metal\metal.00089.wav,metal.00089.wav,metal
./data/music\metal\metal.00090.wav,metal.00090.wav,metal
./data/music\metal\metal.00091.wav,metal.00091.wav,metal
./data/music\metal\metal.00092.wav,metal.00092.wav,metal
./data/music\metal\metal.00093.wav,metal.00093.wav,metal
./data/music\metal\metal.00094.wav,metal.00094.wav,metal
./data/music\metal\metal.00095.wav,metal.00095.wav,metal
./data/music\metal\metal.00096.wav,metal.00096.wav,metal
./data/music\metal\metal.00097.wav,metal.00097.wav,metal
./data/music\metal\metal.00098.wav,metal.00098.wav,metal
./data/music\metal\metal.00099.wav,metal.00099.wav,metal
./data/music\pop\pop.00000.wav,pop.00000.wav,pop
./data/music\pop\pop.00001.wav,pop.00001.wav,pop
./data/music\pop\pop.00002.wav,pop.00002.wav,pop
./data/music\pop\pop.00003.wav,pop.00003.wav,pop
./data/music\pop\pop.00004.wav,pop.00004.wav,pop
./data/music\pop\pop.00005.wav,pop.00005.wav,pop
./data/music\pop\pop.00006.wav,pop.00006.wav,pop
./data/music\pop\pop.00007.wav,pop.00007.wav,pop
./data/music\pop\pop.00008.wav,pop.00008.wav,pop
./data/music\pop\pop.00009.wav,pop.00009.wav,pop
./data/music\pop\pop.00010.wav,pop.00010.wav,pop
./data/music\pop\pop.00011.wav,pop.00011.wav,pop
./data/music\pop\pop.00012.wav,pop.00012.wav,pop
./data/music\pop\pop.00013.wav,pop.00013.wav,pop
./data/music\pop\pop.00014.wav,pop.00014.wav,pop
./data/music\pop\pop.00015.wav,pop.00015.wav,pop
./data/music\pop\pop.00016.wav,pop.00016.wav,pop
./data/music\pop\pop.00017.wav,pop.00017.wav,pop
./data/music\pop\pop.00018.wav,pop.00018.wav,pop
./data/music\pop\pop.00019.wav,pop.00019.wav,pop
./data/music\pop\pop.00020.wav,pop.00020.wav,pop
./data/music\pop\pop.00021.wav,pop.00021.wav,pop
./data/music\pop\pop.00022.wav,pop.00022.wav,pop
./data/music\pop\pop.00023.wav,pop.00023.wav,pop
./data/music\pop\pop.00024.wav,pop.00024.wav,pop
./data/music\pop\pop.00025.wav,pop.00025.wav,pop
./data/music\pop\pop.00026.wav,pop.00026.wav,pop
./data/music\pop\pop.00027.wav,pop.00027.wav,pop
./data/music\pop\pop.00028.wav,pop.00028.wav,pop
./data/music\pop\pop.00029.wav,pop.00029.wav,pop
./data/music\pop\pop.00030.wav,pop.00030.wav,pop
./data/music\pop\pop.00031.wav,pop.00031.wav,pop
./data/music\pop\pop.00032.wav,pop.00032.wav,pop
./data/music\pop\pop.00033.wav,pop.00033.wav,pop
./data/music\pop\pop.00034.wav,pop.00034.wav,pop
./data/music\pop\pop.00035.wav,pop.00035.wav,pop
./data/music\pop\pop.00036.wav,pop.00036.wav,pop
./data/music\pop\pop.00037.wav,pop.00037.wav,pop
./data/music\pop\pop.00038.wav,pop.00038.wav,pop
./data/music\pop\pop.00039.wav,pop.00039.wav,pop
./data/music\pop\pop.00040.wav,pop.00040.wav,pop
./data/music\pop\pop.00041.wav,pop.00041.wav,pop
./data/music\pop\pop.00042.wav,pop.00042.wav,pop
./data/music\pop\pop.00043.wav,pop.00043.wav,pop
./data/music\pop\pop.00044.wav,pop.00044.wav,pop
./data/music\pop\pop.00045.wav,pop.00045.wav,pop
./data/music\pop\pop.00046.wav,pop.00046.wav,pop
./data/music\pop\pop.00047.wav,pop.00047.wav,pop
./data/music\pop\pop.00048.wav,pop.00048.wav,pop
./data/music\pop\pop.00049.wav,pop.00049.wav,pop
./data/music\pop\pop.00050.wav,pop.00050.wav,pop
./data/music\pop\pop.00051.wav,pop.00051.wav,pop
./data/music\pop\pop.00052.wav,pop.00052.wav,pop
./data/music\pop\pop.00053.wav,pop.00053.wav,pop
./data/music\pop\pop.00054.wav,pop.00054.wav,pop
./data/music\pop\pop.00055.wav,pop.00055.wav,pop
./data/music\pop\pop.00056.wav,pop.00056.wav,pop
./data/music\pop\pop.00057.wav,pop.00057.wav,pop
./data/music\pop\pop.00058.wav,pop.00058.wav,pop
./data/music\pop\pop.00059.wav,pop.00059.wav,pop
./data/music\pop\pop.00060.wav,pop.00060.wav,pop
./data/music\pop\pop.00061.wav,pop.00061.wav,pop
./data/music\pop\pop.00062.wav,pop.00062.wav,pop
./data/music\pop\pop.00063.wav,pop.00063.wav,pop
./data/music\pop\pop.00064.wav,pop.00064.wav,pop
./data/music\pop\pop.00065.wav,pop.00065.wav,pop
./data/music\pop\pop.00066.wav,pop.00066.wav,pop
./data/music\pop\pop.00067.wav,pop.00067.wav,pop
./data/music\pop\pop.00068.wav,pop.00068.wav,pop
./data/music\pop\pop.00069.wav,pop.00069.wav,pop
./data/music\pop\pop.00070.wav,pop.00070.wav,pop
./data/music\pop\pop.00071.wav,pop.00071.wav,pop
./data/music\pop\pop.00072.wav,pop.00072.wav,pop
./data/music\pop\pop.00073.wav,pop.00073.wav,pop
./data/music\pop\pop.00074.wav,pop.00074.wav,pop
./data/music\pop\pop.00075.wav,pop.00075.wav,pop
./data/music\pop\pop.00076.wav,pop.00076.wav,pop
./data/music\pop\pop.00077.wav,pop.00077.wav,pop
./data/music\pop\pop.00078.wav,pop.00078.wav,pop
./data/music\pop\pop.00079.wav,pop.00079.wav,pop
./data/music\pop\pop.00080.wav,pop.00080.wav,pop
./data/music\pop\pop.00081.wav,pop.00081.wav,pop
./data/music\pop\pop.00082.wav,pop.00082.wav,pop
./data/music\pop\pop.00083.wav,pop.00083.wav,pop
./data/music\pop\pop.00084.wav,pop.00084.wav,pop
./data/music\pop\pop.00085.wav,pop.00085.wav,pop
./data/music\pop\pop.00086.wav,pop.00086.wav,pop
./data/music\pop\pop.00087.wav,pop.00087.wav,pop
./data/music\pop\pop.00088.wav,pop.00088.wav,pop
./data/music\pop\pop.00089.wav,pop.00089.wav,pop
./data/music\pop\pop.00090.wav,pop.00090.wav,pop
./data/music\pop\pop.00091.wav,pop.00091.wav,pop
./data/music\pop\pop.00092.wav,pop.00092.wav,pop
./data/music\pop\pop.00093.wav,pop.00093.wav,pop
./data/music\pop\pop.00094.wav,pop.00094.wav,pop
./data/music\pop\pop.00095.wav,pop.00095.wav,pop
./data/music\pop\pop.00096.wav,pop.00096.wav,pop
./data/music\pop\pop.00097.wav,pop.00097.wav,pop
./data/music\pop\pop.00098.wav,pop.00098.wav,pop
./data/music\pop\pop.00099.wav,pop.00099.wav,pop
./data/music\reggae\reggae.00000.wav,reggae.00000.wav,reggae
./data/music\reggae\reggae.00001.wav,reggae.00001.wav,reggae
./data/music\reggae\reggae.00002.wav,reggae.00002.wav,reggae
./data/music\reggae\reggae.00003.wav,reggae.00003.wav,reggae
./data/music\reggae\reggae.00004.wav,reggae.00004.wav,reggae
./data/music\reggae\reggae.00005.wav,reggae.00005.wav,reggae
./data/music\reggae\reggae.00006.wav,reggae.00006.wav,reggae
./data/music\reggae\reggae.00007.wav,reggae.00007.wav,reggae
./data/music\reggae\reggae.00008.wav,reggae.00008.wav,reggae
./data/music\reggae\reggae.00009.wav,reggae.00009.wav,reggae
./data/music\reggae\reggae.00010.wav,reggae.00010.wav,reggae
./data/music\reggae\reggae.00011.wav,reggae.00011.wav,reggae
./data/music\reggae\reggae.00012.wav,reggae.00012.wav,reggae
./data/music\reggae\reggae.00013.wav,reggae.00013.wav,reggae
./data/music\reggae\reggae.00014.wav,reggae.00014.wav,reggae
./data/music\reggae\reggae.00015.wav,reggae.00015.wav,reggae
./data/music\reggae\reggae.00016.wav,reggae.00016.wav,reggae
./data/music\reggae\reggae.00017.wav,reggae.00017.wav,reggae
./data/music\reggae\reggae.00018.wav,reggae.00018.wav,reggae
./data/music\reggae\reggae.00019.wav,reggae.00019.wav,reggae
./data/music\reggae\reggae.00020.wav,reggae.00020.wav,reggae
./data/music\reggae\reggae.00021.wav,reggae.00021.wav,reggae
./data/music\reggae\reggae.00022.wav,reggae.00022.wav,reggae
./data/music\reggae\reggae.00023.wav,reggae.00023.wav,reggae
./data/music\reggae\reggae.00024.wav,reggae.00024.wav,reggae
./data/music\reggae\reggae.00025.wav,reggae.00025.wav,reggae
./data/music\reggae\reggae.00026.wav,reggae.00026.wav,reggae
./data/music\reggae\reggae.00027.wav,reggae.00027.wav,reggae
./data/music\reggae\reggae.00028.wav,reggae.00028.wav,reggae
./data/music\reggae\reggae.00029.wav,reggae.00029.wav,reggae
./data/music\reggae\reggae.00030.wav,reggae.00030.wav,reggae
./data/music\reggae\reggae.00031.wav,reggae.00031.wav,reggae
./data/music\reggae\reggae.00032.wav,reggae.00032.wav,reggae
./data/music\reggae\reggae.00033.wav,reggae.00033.wav,reggae
./data/music\reggae\reggae.00034.wav,reggae.00034.wav,reggae
./data/music\reggae\reggae.00035.wav,reggae.00035.wav,reggae
./data/music\reggae\reggae.00036.wav,reggae.00036.wav,reggae
./data/music\reggae\reggae.00037.wav,reggae.00037.wav,reggae
./data/music\reggae\reggae.00038.wav,reggae.00038.wav,reggae
./data/music\reggae\reggae.00039.wav,reggae.00039.wav,reggae
./data/music\reggae\reggae.00040.wav,reggae.00040.wav,reggae
./data/music\reggae\reggae.00041.wav,reggae.00041.wav,reggae
./data/music\reggae\reggae.00042.wav,reggae.00042.wav,reggae
./data/music\reggae\reggae.00043.wav,reggae.00043.wav,reggae
./data/music\reggae\reggae.00044.wav,reggae.00044.wav,reggae
./data/music\reggae\reggae.00045.wav,reggae.00045.wav,reggae
./data/music\reggae\reggae.00046.wav,reggae.00046.wav,reggae
./data/music\reggae\reggae.00047.wav,reggae.00047.wav,reggae
./data/music\reggae\reggae.00048.wav,reggae.00048.wav,reggae
./data/music\reggae\reggae.00049.wav,reggae.00049.wav,reggae
./data/music\reggae\reggae.00050.wav,reggae.00050.wav,reggae
./data/music\reggae\reggae.00051.wav,reggae.00051.wav,reggae
./data/music\reggae\reggae.00052.wav,reggae.00052.wav,reggae
./data/music\reggae\reggae.00053.wav,reggae.00053.wav,reggae
./data/music\reggae\reggae.00054.wav,reggae.00054.wav,reggae
./data/music\reggae\reggae.00055.wav,reggae.00055.wav,reggae
./data/music\reggae\reggae.00056.wav,reggae.00056.wav,reggae
./data/music\reggae\reggae.00057.wav,reggae.00057.wav,reggae
./data/music\reggae\reggae.00058.wav,reggae.00058.wav,reggae
./data/music\reggae\reggae.00059.wav,reggae.00059.wav,reggae
./data/music\reggae\reggae.00060.wav,reggae.00060.wav,reggae
./data/music\reggae\reggae.00061.wav,reggae.00061.wav,reggae
./data/music\reggae\reggae.00062.wav,reggae.00062.wav,reggae
./data/music\reggae\reggae.00063.wav,reggae.00063.wav,reggae
./data/music\reggae\reggae.00064.wav,reggae.00064.wav,reggae
./data/music\reggae\reggae.00065.wav,reggae.00065.wav,reggae
./data/music\reggae\reggae.00066.wav,reggae.00066.wav,reggae
./data/music\reggae\reggae.00067.wav,reggae.00067.wav,reggae
./data/music\reggae\reggae.00068.wav,reggae.00068.wav,reggae
./data/music\reggae\reggae.00069.wav,reggae.00069.wav,reggae
./data/music\reggae\reggae.00070.wav,reggae.00070.wav,reggae
./data/music\reggae\reggae.00071.wav,reggae.00071.wav,reggae
./data/music\reggae\reggae.00072.wav,reggae.00072.wav,reggae
./data/music\reggae\reggae.00073.wav,reggae.00073.wav,reggae
./data/music\reggae\reggae.00074.wav,reggae.00074.wav,reggae
./data/music\reggae\reggae.00075.wav,reggae.00075.wav,reggae
./data/music\reggae\reggae.00076.wav,reggae.00076.wav,reggae
./data/music\reggae\reggae.00077.wav,reggae.00077.wav,reggae
./data/music\reggae\reggae.00078.wav,reggae.00078.wav,reggae
./data/music\reggae\reggae.00079.wav,reggae.00079.wav,reggae
./data/music\reggae\reggae.00080.wav,reggae.00080.wav,reggae
./data/music\reggae\reggae.00081.wav,reggae.00081.wav,reggae
./data/music\reggae\reggae.00082.wav,reggae.00082.wav,reggae
./data/music\reggae\reggae.00083.wav,reggae.00083.wav,reggae
./data/music\reggae\reggae.00084.wav,reggae.00084.wav,reggae
./data/music\reggae\reggae.00085.wav,reggae.00085.wav,reggae
./data/music\reggae\reggae.00086.wav,reggae.00086.wav,reggae
./data/music\reggae\reggae.00087.wav,reggae.00087.wav,reggae
./data/music\reggae\reggae.00088.wav,reggae.00088.wav,reggae
./data/music\reggae\reggae.00089.wav,reggae.00089.wav,reggae
./data/music\reggae\reggae.00090.wav,reggae.00090.wav,reggae
./data/music\reggae\reggae.00091.wav,reggae.00091.wav,reggae
./data/music\reggae\reggae.00092.wav,reggae.00092.wav,reggae
./data/music\reggae\reggae.00093.wav,reggae.00093.wav,reggae
./data/music\reggae\reggae.00094.wav,reggae.00094.wav,reggae
./data/music\reggae\reggae.00095.wav,reggae.00095.wav,reggae
./data/music\reggae\reggae.00096.wav,reggae.00096.wav,reggae
./data/music\reggae\reggae.00097.wav,reggae.00097.wav,reggae
./data/music\reggae\reggae.00098.wav,reggae.00098.wav,reggae
./data/music\reggae\reggae.00099.wav,reggae.00099.wav,reggae
./data/music\rock\rock.00000.wav,rock.00000.wav,rock
./data/music\rock\rock.00001.wav,rock.00001.wav,rock
./data/music\rock\rock.00002.wav,rock.00002.wav,rock
./data/music\rock\rock.00003.wav,rock.00003.wav,rock
./data/music\rock\rock.00004.wav,rock.00004.wav,rock
./data/music\rock\rock.00005.wav,rock.00005.wav,rock
./data/music\rock\rock.00006.wav,rock.00006.wav,rock
./data/music\rock\rock.00007.wav,rock.00007.wav,rock
./data/music\rock\rock.00008.wav,rock.00008.wav,rock
./data/music\rock\rock.00009.wav,rock.00009.wav,rock
./data/music\rock\rock.00010.wav,rock.00010.wav,rock
./data/music\rock\rock.00011.wav,rock.00011.wav,rock
./data/music\rock\rock.00012.wav,rock.00012.wav,rock
./data/music\rock\rock.00013.wav,rock.00013.wav,rock
./data/music\rock\rock.00014.wav,rock.00014.wav,rock
./data/music\rock\rock.00015.wav,rock.00015.wav,rock
./data/music\rock\rock.00016.wav,rock.00016.wav,rock
./data/music\rock\rock.00017.wav,rock.00017.wav,rock
./data/music\rock\rock.00018.wav,rock.00018.wav,rock
./data/music\rock\rock.00019.wav,rock.00019.wav,rock
./data/music\rock\rock.00020.wav,rock.00020.wav,rock
./data/music\rock\rock.00021.wav,rock.00021.wav,rock
