filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,genre
classical.00058.wav,-349.95245,161.85112,-3.3711889,14.167042,5.7339725,3.5160558,2.9774911,-7.090642,-7.917532,-0.36460117,2.8495576,-2.4810457,-6.7919493,classical
classical.00059.wav,-197.15273,137.3531,-34.18893,25.362162,-5.266597,-2.777788,-9.506929,-7.6099863,-7.6446853,-5.6678395,-4.386777,-5.4302173,-3.5417912,classical
classical.00060.wav,-166.43155,122.135544,-32.106792,16.685278,-5.4006796,-2.487123,-9.832806,-4.9005094,-6.974422,-4.571057,-6.6684146,-5.4972816,-5.3725696,classical
classical.00061.wav,-274.38638,148.3534,-20.334354,21.812437,7.930837,3.7759368,-2.2328162,-6.1013494,-5.629294,-6.689498,-5.906605,-4.595,-1.5465238,classical
classical.00062.wav,-305.4226,135.9234,-11.752712,18.215021,10.38905,3.0129585,-5.5959153,0.14172542,-1.3495618,-1.8677533,-3.2052636,-6.742522,-2.6944177,classical
classical.00063.wav,-465.86432,180.2054,56.636234,11.025559,5.8447804,0.7319183,-3.974208,-5.888048,-8.464273,-9.792967,-7.6927004,-3.2534184,-1.8652483,classical
classical.00064.wav,-498.68024,145.66777,46.47074,15.253132,3.067774,-0.825745,-5.210668,-6.1987047,-3.8057752,0.08864204,2.7183187,2.2182074,0.24392761,classical
classical.00065.wav,-421.71588,172.793,28.108295,-2.5769749,-3.565678,-4.865174,-8.889885,-10.696762,-7.6852007,-7.9576297,-7.334867,-2.717175,-0.9175329,classical
classical.00066.wav,-429.35043,175.13577,31.91132,4.2821155,1.0457516,-5.7668777,-9.477815,-11.283073,-10.581982,-8.664747,-6.3338895,-1.6819392,0.81892645,classical
classical.00067.wav,-413.57153,143.4208,31.354317,14.031839,1.5281577,-2.2939951,-6.4803367,-8.104997,-5.9279113,-4.468454,-2.7899306,-0.814875,-1.2128332,classical
classical.00068.wav,-234.41783,130.25517,-39.531147,19.335638,-6.793275,-5.1301126,-3.707368,-4.0360165,-5.071877,-1.3683323,-7.73577,-4.382001,0.46520522,classical
classical.00069.wav,-321.1795,136.29669,-28.299364,31.01146,0.5664155,0.23202676,0.6554856,-1.3426685,-0.057697,-0.42475164,-6.180906,-0.14451802,-0.45611703,classical
classical.00070.wav,-321.19263,134.53426,-18.23528,22.17988,0.42954096,-3.805615,0.49535307,-1.1447425,-1.9025488,-0.10540186,-2.7555182,0.59320694,2.497019,classical
classical.00071.wav,-269.69882,136.47507,-25.00176,26.395002,0.6870048,-5.381706,-1.1201948,-1.5102577,-0.16106214,-3.78516,-9.28722,-3.1484404,1.6416063,classical
classical.00072.wav,-360.83704,138.98073,-12.931411,33.80207,7.5938,-1.7090735,1.0358475,4.07697,3.9310114,0.9335501,0.5041113,4.682115,3.340199,classical
classical.00073.wav,-306.78555,152.90353,-27.586826,16.319193,-3.1550992,-8.931759,-5.4318347,-9.781289,-7.1121745,0.29346588,0.8718292,5.4160614,8.195814,classical
classical.00074.wav,-289.8248,143.90314,-26.996418,24.06762,-1.1449989,-6.2989807,-2.7494168,-3.52808,-3.0203989,-3.1464949,-7.256325,-1.6778026,3.0785983,classical
classical.00075.wav,-412.95926,138.51984,-19.262383,34.146683,8.975064,-4.2944713,4.1525836,0.88195026,3.0793788,0.12249623,-4.0571847,3.7797232,5.917003,classical
classical.00076.wav,-238.59631,149.78308,-28.872139,28.239666,-0.8014045,-3.9247715,-2.135668,-4.334019,-4.1872807,-3.438998,-5.771543,-0.120750785,2.5199795,classical
classical.00077.wav,-477.97784,155.31071,12.760654,5.525207,2.3770728,-10.652258,-16.648241,-12.547406,-11.190111,-9.378249,-3.21803,-2.767349,-6.4684463,classical
classical.00078.wav,-552.1063,173.36296,26.35445,14.122476,7.259276,-7.084969,-5.859201,-10.342716,-11.022791,-9.200838,-8.827268,-4.9302998,-3.6547,classical
classical.00079.wav,-437.5252,170.9714,7.386171,-3.108705,0.7773015,-11.135056,-12.523807,-6.900927,-5.8500524,-8.45572,-8.472509,-8.329373,-7.3738,classical
classical.00080.wav,-549.6238,156.95287,6.6107116,34.415283,13.258632,5.755012,5.0514054,-3.0009751,2.0665762,3.0773385,2.0167966,3.2401438,5.6662607,classical
classical.00081.wav,-374.73544,153.82092,-21.555332,20.830206,7.003569,-3.9481635,-2.5215898,-2.8035054,-4.282765,-4.499873,-5.7614007,-4.259625,-3.8435433,classical
classical.00082.wav,-264.05682,142.12021,-51.35426,5.0189214,-20.266205,-17.137808,-16.06992,-20.311367,-15.042228,-9.738146,-8.402028,-11.775308,-6.8804574,classical
classical.00083.wav,-338.7873,190.10437,-16.304815,3.704449,-0.4479045,-8.884474,-10.4003,-16.36604,-13.285849,-10.799826,-8.649679,-8.285074,-4.6188025,classical
classical.00084.wav,-369.13687,171.89467,-27.26967,6.0176663,-0.14046475,-10.669235,-11.915658,-10.193319,-11.368732,-10.511279,-8.377621,-9.789241,-5.0547614,classical
classical.00085.wav,-246.21837,149.44388,-41.973816,11.606411,-10.287586,-4.0184045,-7.1389456,-10.137027,-9.425965,-7.1766233,-3.1531363,-5.6295013,-2.5816011,classical
classical.00086.wav,-283.4352,159.55325,-29.518969,18.540627,-9.879667,-3.4205968,-10.990983,-9.78434,-8.296976,-4.2428293,-2.8664072,-5.969815,-4.0209274,classical
classical.00087.wav,-393.0342,190.77562,-13.312166,8.263634,1.5518677,-11.0807905,-11.244869,-13.998271,-10.620688,-9.390383,-4.6135573,-10.067735,-4.8152575,classical
classical.00088.wav,-299.7918,157.32382,-37.35202,15.766813,-5.756936,-4.4540663,-6.8151827,-10.736592,-9.884847,-8.157444,-5.422234,-7.8400235,-2.7306192,classical
classical.00089.wav,-301.92847,57.542442,-59.13327,33.542343,-20.91211,17.741283,-0.6430504,49.023754,19.130112,27.098505,-17.633902,-0.2625496,-3.7518337,classical
classical.00090.wav,-326.31674,85.90871,-42.986923,31.837812,-19.576056,9.992609,-16.461275,10.00038,-8.5993595,25.513212,6.5387473,16.400177,3.502858,classical
classical.00091.wav,-251.3183,88.73774,-41.7524,37.908646,-12.024274,21.6241,-5.8539314,25.719711,-5.185972,14.30118,-7.5509515,10.464781,-4.928892,classical
classical.00092.wav,-299.7126,103.67623,-27.657272,51.028336,12.27966,16.508783,-10.941353,-0.89493364,3.8351672,12.960477,-12.398089,2.4647222,5.1784363,classical
classical.00093.wav,-207.37747,117.60778,-41.404255,13.253087,-1.6882402,15.532319,-10.362769,-1.8636898,-12.762171,7.0103326,-0.78136885,2.0718129,-8.264468,classical
classical.00094.wav,-385.7943,128.62302,-26.731682,39.48326,-2.1734617,16.760437,-5.7341957,14.724416,-3.090663,12.311255,-5.892707,2.792582,3.6800177,classical
classical.00095.wav,-422.60803,89.84974,-18.716208,37.78641,6.01675,4.1617336,-1.9914649,12.111292,4.1678967,13.7912655,2.8296857,5.8862886,6.122228,classical
classical.00096.wav,-203.61938,111.205956,-51.536655,39.485825,-10.562026,11.913712,-13.181607,15.123319,-7.2917,13.3770485,-7.313064,3.8404088,-3.7820063,classical
classical.00097.wav,-280.7256,122.72235,-14.398866,26.855799,1.351974,5.9942274,-13.104071,3.3753617,-11.5543375,5.1937947,-1.051769,2.7634666,0.06284401,classical
classical.00098.wav,-287.521,101.73793,-35.369,41.282764,-12.745122,17.284992,-13.978298,16.311886,-5.599028,13.664283,-8.790592,-0.057105854,-13.769376,classical
classical.00099.wav,-378.73932,126.49873,-18.81513,42.87581,-14.305189,25.34269,-14.64103,18.704288,-10.188719,21.10809,4.437038,18.225647,-10.274281,classical
country.00000.wav,-23.184359,70.25887,3.818911,28.329025,13.76447,5.725915,3.9781454,7.4515567,2.6495178,8.495177,-2.2885163,2.0798767,-3.3781197,country
country.00001.wav,-8.001197,62.728,-1.4580804,28.115849,9.9723625,9.353736,5.420156,9.825023,3.0283053,8.426978,0.3110377,6.545156,0.7390595,country
country.00002.wav,-120.72672,79.31613,5.453445,34.812134,16.550337,13.15254,6.2395873,9.984545,-1.9874375,6.7651973,-6.290685,0.27700412,-6.7018785,country
country.00003.wav,-57.75979,95.76648,-10.109319,40.979637,13.979035,-0.9898583,-0.18847127,7.4250784,-3.6333375,9.54514,-2.9410644,2.4362514,1.9947801,country
country.00004.wav,-20.78135,62.950428,2.3044405,30.773718,6.973462,6.5058117,6.3236365,9.873086,3.435297,9.372202,-0.404158,7.5194154,-0.9842739,country
country.00005.wav,-24.692423,62.388374,-7.7689857,28.530289,10.947266,5.6092887,0.032920826,13.834209,3.0137305,9.866081,0.8187443,5.8707213,-1.2669299,country
country.00006.wav,-23.14604,71.355415,1.3973155,24.474508,16.34997,4.5169725,-3.9798617,18.038275,-3.358467,2.474037,2.9799597,0.83682466,-1.1464858,country
country.00007.wav,-20.81746,64.90752,6.7671013,26.357126,11.665423,13.185629,-1.9791069,8.582197,0.4728952,7.441096,-0.41490933,6.945586,3.6606066,country
country.00008.wav,-19.72382,76.66849,-4.8497195,32.24758,7.6701546,17.224527,-1.4669176,9.14332,2.7177043,9.111842,-2.6976073,7.5035057,0.33303124,country
country.00009.wav,12.1632,58.97738,0.91886264,26.749126,9.254704,3.5763056,1.5831512,8.648173,0.97104156,11.627411,-2.1597264,1.1948514,0.47236934,country
country.00010.wav,-197.73268,106.509026,-4.4345403,37.64394,-0.860655,-0.95550233,-3.4480147,-0.051242225,-9.299326,-5.1646576,-4.2450776,-3.5471115,-1.3499808,country
country.00011.wav,-199.0945,61.186787,9.970173,23.455229,10.266042,0.021369202,8.005174,1.1249682,-4.8876796,9.501938,-6.344292,3.8612273,1.6283535,country
country.00012.wav,-141.0231,123.89308,-2.4948008,27.972536,0.012813414,1.2166239,-11.020721,-1.3764037,-7.020709,-6.118951,-5.1924872,-2.168428,-4.5938888,country
country.00013.wav,-126.18547,77.63614,3.1659162,19.95085,10.833183,0.7266967,5.217696,-0.49295205,-0.9993632,5.3890133,-3.735502,-3.5004714,-5.3318467,country
country.00014.wav,-124.6331,72.52177,16.71368,18.248219,12.224788,8.088155,7.982229,-0.5219016,2.367466,-0.56436116,-5.5733914,0.5387732,-5.067154,country
country.00015.wav,-116.17638,111.72995,-5.2455134,33.995697,-12.458564,4.2506166,-14.428151,8.494948,-8.19823,-1.3456504,-12.559847,-5.005492,-2.1499321,country
country.00016.wav,-210.17332,139.61768,-16.979992,58.003017,-9.654812,-1.9645078,-18.001234,-8.207504,-11.778446,-7.882443,0.60710543,-9.965226,-6.466774,country
country.00017.wav,-171.339,137.35457,7.9645786,28.539564,2.7081969,-0.5015101,-2.9561005,-1.159342,-6.159661,-2.4005284,-5.853389,-2.1666093,-5.3437123,country
country.00018.wav,-131.14856,102.99637,-11.533305,17.73964,16.962389,4.4356074,1.2965345,3.4184597,-1.4990547,1.6171724,-7.983499,-0.82497555,-8.876751,country
country.00019.wav,-256.06357,163.10162,-22.872879,26.93337,15.301942,-3.50522,4.217087,-0.79301673,-9.463186,1.7569615,-4.423062,-3.6401737,-4.2523346,country
country.00020.wav,-161.09123,74.70691,22.421598,46.01199,5.2690363,25.11239,-0.5864293,10.375498,-6.8302193,5.0498123,-0.76978654,1.4022418,-6.0112886,country
country.00021.wav,-209.38939,167.1398,-20.865452,36.817654,10.305034,3.9740636,-5.6623545,-4.6380916,-6.237971,-4.1778646,-6.688475,-3.2634768,-7.9670053,country
country.00022.wav,-195.12416,114.29301,0.001429602,38.17855,11.291478,-6.075158,1.2188282,-0.0041927183,-15.420767,-3.5709002,-6.1254177,-4.500051,-0.12475652,country
country.00023.wav,-353.05423,110.632095,32.743378,24.164183,18.746185,5.9248896,-1.7401656,3.8813748,-2.987254,-1.9034864,-2.8664541,-0.97887444,-6.4891205,country
country.00024.wav,-199.98285,109.121544,-5.5460243,48.132893,1.2039802,4.5974913,-9.152174,-1.471275,-11.66506,-5.204099,-11.550537,4.9783483,-4.9808197,country
country.00025.wav,-200.55318,119.65538,-3.6046815,31.952965,9.957966,15.293297,0.6486002,0.23646218,-4.4767165,-2.3108823,-5.255605,-2.4737477,-6.048022,country
country.00026.wav,-194.26962,151.78432,-3.0342522,29.480587,9.101757,5.9855814,3.784445,3.7657218,-5.8694096,1.5940248,-3.7664156,0.9295919,1.972304,country
country.00027.wav,-100.73443,106.97025,-27.18039,29.091337,5.039497,-5.4290433,3.2457464,-5.1666436,-5.1038213,-0.8067117,-3.8309824,-2.7171009,-6.651432,country
country.00028.wav,-169.19261,132.80664,-13.484966,31.182266,6.3355885,-3.7656243,-2.0574627,-3.6175504,-4.556713,1.2857977,-6.986225,-7.255015,-1.3873173,country
country.00029.wav,-171.28874,160.4967,-17.80444,30.5122,7.514744,-8.256042,-5.6703825,0.1319509,-8.836377,-2.6552682,0.70573163,-3.78496,-6.5005155,country
country.00030.wav,-277.1022,128.25645,42.42859,37.69783,12.780972,9.599224,-5.9831166,-7.538272,-8.034319,-4.942378,-6.5300484,-3.6279535,-7.2284265,country
country.00031.wav,-130.4947,104.13707,-19.261398,34.153618,5.413921,-2.166884,-0.72687984,-2.8929856,-5.459535,4.0802116,-4.4622407,3.523582,2.147013,country
country.00032.wav,-237.99352,97.70346,6.526742,45.977615,2.1547685,16.221973,8.825113,7.767009,-0.593792,4.4802604,0.14091596,3.021077,-1.6638002,country
country.00033.wav,-133.3365,78.990364,-5.6506476,35.522865,-7.5477085,7.9280396,2.7298074,0.39645386,-1.1331302,-1.1071386,-7.8454437,-1.1711783,-4.814018,country
country.00034.wav,-153.86736,83.68425,-8.418767,13.969093,13.551848,3.773254,3.0063746,6.347874,2.066796,2.0754557,3.1952746,-0.47532395,-3.0259304,country
country.00035.wav,-120.383224,95.348915,-6.0082717,25.16893,20.961815,-7.1399155,8.552629,2.4400122,-14.6636305,9.296396,-2.3618505,-3.1564727,0.60948336,country
country.00036.wav,-339.7991,97.781006,-9.6959095,50.986897,7.8249445,11.747368,0.6847606,2.4938345,-4.7754116,0.19351877,-5.9746647,-2.8948965,-6.157009,country
country.00037.wav,-173.4441,105.05278,1.155317,24.114841,22.12515,2.5424929,-1.5812403,0.17491437,-5.323045,3.8141825,-4.5238996,-4.5872827,-1.5664963,country
country.00038.wav,-118.028564,74.16701,8.2881365,15.462522,6.1549687,8.443999,4.1188307,5.738997,-1.9503189,3.1639109,5.040857,-1.1298938,2.4367032,country
country.00039.wav,-89.73638,36.2862,11.469535,37.49559,9.199136,3.7405186,2.8403578,6.811539,1.4674553,0.0973383,1.0258602,1.1755474,-3.5642974,country
country.00040.wav,-102.8967,85.32916,-4.324985,30.583778,3.0101564,-1.9592187,4.4452953,3.42052,-4.253563,-1.7713999,-3.970628,-1.3591871,-3.7630885,country
country.00041.wav,-111.69471,82.26009,13.068496,31.930077,23.68303,-0.5323793,12.029794,3.6602066,-5.7385216,3.333035,1.4207492,0.77258295,0.5596443,country
country.00042.wav,-101.288086,84.139015,7.751808,30.383913,13.85436,11.632601,-0.11175927,-4.9390707,-2.3706596,-1.9748868,-8.187719,2.8250735,0.54670924,country
country.00043.wav,-101.19903,85.43055,-19.69571,20.584856,9.973623,7.594193,0.104055874,3.405438,0.04641165,1.5777522,-1.4500953,-1.2814347,2.1464107,country
country.00044.wav,-162.72116,119.81048,-2.8799527,20.506134,27.808872,5.485367,6.040956,1.204544,-3.6995325,0.34238568,4.411625,-0.40806127,2.4593601,country
country.00045.wav,-61.235397,71.26333,-17.042137,17.118322,5.0581465,-4.2047887,-1.6676309,1.1733668,-0.854297,4.9763465,-1.6956693,4.8454185,-0.15781674,country
country.00046.wav,-126.891594,103.492065,-31.892567,58.71933,-1.9583551,-3.130634,-2.9370546,0.3657522,-3.0380836,-0.82976246,5.5851655,-10.142879,0.73231655,country
country.00047.wav,-165.51901,117.87926,-33.606743,42.62332,-1.3848821,3.8313904,7.169803,-7.170014,-1.6314923,0.8754549,-12.514056,2.8942633,-12.372037,country
country.00048.wav,-149.00017,107.24382,11.190146,26.698795,11.405787,-3.808101,14.028653,-5.8929515,-11.049588,2.8112707,-8.445196,3.1889074,-0.7737128,country
country.00049.wav,-109.98737,134.74861,-24.026144,19.394617,-4.407176,-4.8148885,-7.800573,-0.39370054,-5.4159317,-2.9569998,0.78146684,-4.776981,-0.17221731,country
country.00050.wav,-143.12674,121.898,-13.34437,47.77785,-12.660497,23.372252,-10.994922,18.8561,-13.706635,15.950975,-11.356477,10.2887,-6.002485,country
country.00051.wav,-204.71436,121.91577,-17.742798,46.3246,-1.7955846,17.031996,-14.699763,14.667406,-19.392899,10.903635,-13.474712,1.2002157,-6.213006,country
country.00052.wav,-265.27585,138.85979,6.1417327,47.49592,-2.3968022,21.038162,4.0860734,17.653969,-12.029911,15.491059,-1.1331512,7.8893595,0.49858156,country
country.00053.wav,-84.74407,100.98661,-16.020493,51.761948,-17.082294,22.577103,-20.299927,18.914927,-19.49268,15.328482,-17.741413,8.583118,-15.000552,country
country.00054.wav,-175.0163,115.70678,5.106449,58.160652,-3.3279545,29.664286,-10.028762,19.65578,-16.30351,13.737743,-8.81984,7.2240396,-8.89276,country
country.00055.wav,-82.962616,122.53281,-16.658556,40.01591,-15.007229,21.670378,-18.256283,18.361864,-17.988773,16.991611,-16.039673,8.5337305,-8.706784,country
country.00056.wav,-164.79193,123.42045,4.2346554,48.788734,-5.1513314,22.844551,-7.8052983,19.294298,-11.024413,21.256271,-9.740571,5.154131,-6.1411104,country
country.00057.wav,-137.88376,121.523895,-13.26719,43.318726,-10.709388,17.858778,-7.9495454,9.089492,-19.792675,9.440965,-19.59838,6.907874,-12.543895,country
country.00058.wav,-101.38996,120.45385,-0.40658712,49.04242,-15.863626,19.873766,-13.094367,18.574186,-15.706967,15.254118,-5.9068427,6.6473475,-10.359329,country
country.00059.wav,-185.1138,120.50994,29.717457,56.400288,-3.0346622,22.222616,-10.344739,20.05401,-13.685049,9.170438,-6.4285364,3.2967808,-8.737772,country
country.00060.wav,-178.51938,130.13269,12.088971,47.051086,2.6224906,24.094347,-4.627712,22.772083,-10.941142,13.539126,-6.809723,8.71216,-6.0909204,country
country.00061.wav,-186.39238,135.86008,5.928499,45.8605,-5.766276,22.786793,-13.002946,17.122374,-13.756379,9.734512,-8.368886,6.659228,-9.09154,country
country.00062.wav,-94.09417,109.16863,-11.849949,41.56547,-19.475983,23.831955,-19.935585,20.374748,-17.28199,16.585613,-10.199126,9.392066,-10.051931,country
country.00063.wav,-185.4226,118.46735,17.79529,48.887688,-2.1608064,21.370108,-9.001163,20.535988,-11.416627,9.282178,-5.4816723,5.754808,-2.9795713,country
country.00064.wav,-217.74222,128.34692,-7.513693,39.265003,-2.5556233,18.173012,-15.166711,16.770924,-15.265886,4.8992114,-6.5137625,2.8973584,-11.506306,country
country.00065.wav,-250.87863,163.09831,-3.8807108,30.153528,5.5764227,7.4960384,4.02482,-2.1106052,-5.470411,-1.0583413,-9.981246,1.8183814,-8.760416,country
country.00066.wav,-102.51608,135.7217,-46.895443,32.746292,-11.16036,23.465744,-9.766421,16.901648,-11.685101,13.207406,-7.183144,4.735628,-8.202425,country
country.00067.wav,-328.72546,167.05113,12.98839,28.820633,11.246061,14.4267235,11.705959,7.8041215,-11.729083,2.385381,-8.347571,-3.857314,-6.7459245,country
country.00068.wav,-229.4689,157.31282,-16.762049,31.879862,-0.11036961,16.656443,1.355172,12.223307,-3.8625047,6.8392324,-4.2632265,1.3375682,-5.8956633,country
country.00069.wav,-217.16394,136.1694,-10.362346,51.389046,2.612237,15.1277895,-0.6809201,12.287425,-6.2264233,7.8023224,-5.4090786,3.6247036,-2.807217,country
country.00070.wav,-99.32007,117.56864,-29.88463,40.83229,-15.263143,27.98068,-11.955397,13.331403,-11.367624,10.538834,-8.748048,8.41087,-6.844215,country
country.00071.wav,-185.85666,155.29944,-25.034077,20.532516,-3.8348439,-0.6002929,-4.568851,-5.914592,-16.53805,-0.45218414,-16.302252,-4.213608,-16.815842,country
country.00072.wav,-96.28298,131.92026,-26.322138,35.982155,-22.807713,14.489158,-11.834168,11.80155,-21.218061,11.527786,-12.925014,7.1762304,-13.93854,country
country.00073.wav,-167.00983,132.44342,-17.294891,46.932304,-3.6503565,20.946674,-8.830444,8.546585,-15.151556,8.105515,-16.944101,6.6470175,-10.924017,country
country.00074.wav,-207.27617,130.94698,-18.496765,33.299126,-3.9221637,15.393467,-6.383,2.9519517,-16.786154,7.084849,-8.59407,4.7956495,-12.250599,country
country.00075.wav,-60.84931,105.47066,-16.914597,40.70118,-15.038137,36.0463,-12.818775,17.483316,-16.755318,11.757576,-10.130225,13.194357,-12.209436,country
country.00076.wav,-183.97171,159.81995,-23.17131,43.053974,-9.468154,8.831391,-1.65151,4.351795,-13.370459,0.83986324,-13.976324,1.442853,-7.390412,country
country.00077.wav,-118.23319,152.94319,-46.513092,31.120495,-17.286913,6.277332,-3.6798625,13.048771,-13.126937,15.706044,-13.076928,5.7017627,-10.694594,country
country.00078.wav,-302.58182,150.15967,-3.7027957,26.923807,-0.26331586,13.522552,7.2485633,4.217868,1.7668282,6.5633116,-0.4889705,7.8965797,1.32933,country
country.00079.wav,-229.1472,180.35635,4.5209055,24.184402,1.1109343,3.9924355,-5.9960327,1.8722159,-13.136269,0.004706982,-13.499958,1.5836844,-13.435795,country
country.00080.wav,-100.955956,111.60762,-13.152134,44.597546,-5.9610395,29.337101,-7.956897,19.591026,-22.446842,17.270527,-17.831654,11.408343,-12.451892,country
country.00081.wav,-74.1483,107.63805,-21.198166,47.234455,-5.9763155,17.812094,-20.399551,14.992423,-15.965242,15.734073,-14.664024,10.681492,-10.128547,country
country.00082.wav,-68.62351,101.354126,-16.908741,51.526352,-10.228339,20.050034,-21.784996,15.524762,-18.795237,16.359055,-17.893854,12.126649,-13.205329,country
country.00083.wav,-148.55994,141.2805,-15.883042,44.655067,0.9918708,13.662192,-13.240343,12.651497,-11.702235,12.159911,-10.476022,9.908224,-5.0558124,country
country.00084.wav,-80.23639,108.186485,-23.827435,52.60141,-6.424084,15.064198,-17.635906,9.739016,-16.176489,8.906126,-15.964033,8.001827,-10.704085,country
country.00085.wav,-146.04881,124.6481,-17.922836,49.225044,-0.17947549,22.789757,-7.1734576,16.74798,-9.723663,15.444623,-7.621331,10.908756,-3.4551363,country
country.00086.wav,-122.427414,111.48314,-13.694294,53.828403,-2.6777656,19.67755,-14.138923,13.743675,-14.016459,14.626713,-13.9932165,9.218205,-10.559242,country
country.00087.wav,-170.90068,124.81326,-19.262192,39.2072,-3.7551057,15.289897,-12.972992,8.530165,-11.833667,11.321371,-13.773079,3.102464,-10.078784,country
country.00088.wav,-121.94322,123.237656,-8.495369,51.596375,-0.103512965,20.407,-11.87541,16.275984,-11.508768,11.847225,-8.085656,9.13035,-8.638808,country
country.00089.wav,-205.14923,140.98761,-8.957966,36.979443,6.4254427,14.875375,-4.3181176,12.232446,-11.431657,11.850926,-7.9033823,9.912311,-2.3516498,country
country.00090.wav,-91.68523,115.86115,-30.200949,52.273148,-5.025164,16.953514,-15.656589,13.539407,-12.762941,15.969127,-11.969896,11.058928,-9.962004,country
country.00091.wav,-193.78868,125.56074,-20.924124,46.338,-2.685432,12.833367,-6.6019344,10.727056,-10.907483,6.109273,-9.442732,5.163946,-3.658497,country
country.00092.wav,-50.77633,96.71716,-24.326113,66.076126,-14.680636,24.391264,-21.017485,12.469586,-18.131817,13.267165,-12.802163,9.798451,-11.344081,country
country.00093.wav,-213.60236,117.2127,-21.871769,45.657654,-10.274458,5.0603156,-11.910965,5.567856,-17.804632,0.18699962,-14.165857,-1.1532573,-10.306383,country
country.00094.wav,-104.37176,136.39383,-20.940237,52.861176,2.025889,20.42771,-11.619367,17.663803,-15.735388,11.049825,-11.3204365,3.6714113,-6.4964943,country
country.00095.wav,-124.83957,127.38223,-23.38181,47.360462,0.56311077,15.991255,-9.954187,16.180136,-16.72955,6.785199,-8.18707,3.2049856,-1.5920391,country
country.00096.wav,-69.88548,124.21146,-32.470196,47.69471,1.3983786,22.61767,-8.754297,21.44351,-15.66597,15.7432,-12.427222,9.581969,-9.056125,country
country.00097.wav,-148.44179,126.859146,-19.540855,52.85061,8.579708,17.89102,-8.081844,17.78146,-15.505314,13.504546,-10.957894,9.476343,-1.924605,country
country.00098.wav,-139.62306,128.79353,-20.249361,49.443615,-2.1603606,16.988024,-8.355296,9.8182955,-20.150694,2.5017846,-11.247767,3.766037,-6.4246874,country
country.00099.wav,-42.16572,106.27832,-24.220882,44.671467,-12.33506,20.518545,-16.044443,18.488562,-18.78101,15.5109,-15.4647255,8.930742,-9.987847,country
disco.00000.wav,-111.17791,94.0352,12.515315,16.74026,8.181677,15.667253,-1.3758587,7.0394297,0.97360957,-1.4805396,-3.0693026,-5.068189,-3.6841273,disco
disco.00001.wav,-28.934706,51.971786,-7.610495,21.605564,8.12836,18.120981,6.8754973,6.5840025,0.7281347,11.147646,-1.8413447,1.6686252,-2.6266403,disco
disco.00002.wav,-53.18525,57.17846,21.168882,11.324465,18.122362,1.6665678,0.34381622,2.3195999,-5.1097407,2.7499392,3.1528792,-5.519139,-3.1672285,disco
disco.00003.wav,-44.234295,52.219402,3.3025825,43.808002,12.616858,24.422096,4.970884,15.33408,2.0627646,10.375376,-1.5161041,8.84058,0.42485896,disco
disco.00004.wav,-83.583496,64.47946,5.6559176,2.7011647,0.790316,6.170802,1.892269,1.9798596,-1.816445,1.8574665,2.4598763,-0.22793382,2.9555101,disco
disco.00005.wav,-24.691769,73.7432,-11.558471,28.394289,6.2409563,2.4656215,8.6340885,12.309108,-4.102859,13.385866,1.9154304,-0.97336835,0.60836476,disco
disco.00006.wav,-14.574394,65.21034,-19.872639,31.50833,-4.8264494,11.86232,9.994609,5.9573913,-3.8033698,9.377889,-4.387916,3.339541,-4.444171,disco
disco.00007.wav,-53.44801,56.161034,-6.3209867,31.619057,4.6533747,16.347412,4.119817,1.8823282,-0.38823876,2.495932,-0.5415109,0.9562786,0.4956481,disco
disco.00008.wav,-32.467175,65.00107,-26.697556,30.282536,5.7431293,11.739748,-2.1584125,10.449982,-2.3618212,5.323516,-3.8081305,-0.86119616,-0.1878253,disco
disco.00009.wav,-68.970566,63.131035,-15.854861,28.00219,8.1834755,7.321165,-4.936118,9.494793,-0.9736147,-1.6035987,-6.1901298,-3.9367533,-1.1710128,disco
disco.00010.wav,-6.7841387,61.126324,-16.656654,27.431993,7.7223644,16.008894,4.6347065,11.4495,0.336292,9.832176,3.1856217,5.025588,-1.8622084,disco
disco.00011.wav,-41.32795,62.794346,7.325327,12.125494,6.3566375,9.265048,3.0930905,13.867353,0.16360408,8.0671015,-2.697001,-7.219517,-3.2453783,disco
disco.00012.wav,-57.66927,68.380356,-15.251752,23.414114,14.855438,13.172661,2.1979194,12.811309,0.061214767,12.777958,0.039405763,3.3698213,0.8151105,disco
disco.00013.wav,-40.070427,56.209106,23.679754,31.92545,2.4516678,2.5737195,-2.4787798,3.0920587,1.8828639,3.3509662,0.00014283267,-1.5209646,-2.4554946,disco
disco.00014.wav,-23.927664,61.220757,-0.95869905,25.331013,0.39423466,6.0302544,2.4890816,6.189192,-0.32926697,9.696876,-5.5078354,1.061818,-2.4369648,disco
disco.00015.wav,-46.826416,103.7258,22.146416,9.233178,2.2635014,-4.791668,4.8094583,0.9585231,-9.410542,-1.0655137,-0.8630862,-5.27438,-1.7578692,disco
disco.00016.wav,-36.030983,83.65931,-2.7294114,32.392513,9.1963415,4.1342163,0.03383908,11.114394,-2.8908205,7.905869,0.61443704,3.6502342,3.7515383,disco
disco.00017.wav,-98.156845,92.40119,2.6636736,19.337896,3.586051,-1.7657076,-1.7049835,-3.1714423,-9.09204,-4.080457,-5.1855764,-5.48785,-4.233516,disco
